geneID1,geneID2,cor,pValue,pValueAdjusted
DjGI008464_001,DjGI008985_001,NA,NA,NA
DjGI008464_001,DjGI009060_001,-5.477317920333254e-4,0.9029741768153472,0.9981652892940668
DjGI008464_001,DjGI009421_001,-1.3849616097909447e-4,0.9754097512380516,0.9981652892940668
DjGI008464_001,DjGI009572_001,-2.2456214301301547e-4,0.9601388589433626,0.9981652892940668
DjGI008464_001,DjGI009905_001,-1.5576432569445114e-4,0.9723449167119388,0.9981652892940668
DjGI008464_001,DjGI010120_001,-9.574485204677651e-5,0.982998919655388,0.9981652892940668
DjGI008464_001,DjGI010156_001,-5.112396175368633e-4,0.9094095988316058,0.9981652892940668
DjGI008464_001,DjGI010636_001,-3.272594439126981e-4,0.9419366225949244,0.9981652892940668
DjGI008464_001,DjGI010665_001,-3.392280702435837e-4,0.9398170725756632,0.9981652892940668
DjGI008464_001,DjGI010841_001,-2.9726813440262846e-4,0.9472496221658062,0.9981652892940668
DjGI008464_001,DjGI011156_001,-2.6366157434455965e-4,0.9532058449898332,0.9981652892940668
DjGI008464_001,DjGI011470_001,-1.0092413931035508e-4,0.9820794023183432,0.9981652892940668
DjGI008464_001,DjGI011472_001,-7.136342296207368e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI011646_001,-1.836773804436951e-4,0.967391660461203,0.9981652892940668
DjGI008464_001,DjGI011708_001,NA,NA,NA
DjGI008464_001,DjGI011994_001,NA,NA,NA
DjGI008464_001,DjGI012129_001,NA,NA,NA
DjGI008464_001,DjGI012152_001,-1.06203981062997e-4,0.981142057309441,0.9981652892940668
DjGI008464_001,DjGI012238_001,NA,NA,NA
DjGI008464_001,DjGI012576_001,-1.5481876313735944e-4,0.9725127294154684,0.9981652892940668
DjGI008464_001,DjGI012701_001,-5.666191955971574e-4,0.8996458438178253,0.9981652892940668
DjGI008464_001,DjGI012770_001,-1.0092413931035508e-4,0.9820794023183432,0.9981652892940668
DjGI008464_001,DjGI012886_001,NA,NA,NA
DjGI008464_001,DjGI012952_001,NA,NA,NA
DjGI008464_001,DjGI013183_001,NA,NA,NA
DjGI008464_001,DjGI013560_001,NA,NA,NA
DjGI008464_001,DjGI013581_001,NA,NA,NA
DjGI008464_001,DjGI013995_001,NA,NA,NA
DjGI008464_001,DjGI014415_001,NA,NA,NA
DjGI008464_001,DjGI014438_001,-4.1459472121069263e-4,0.926480626896089,0.9981652892940668
DjGI008464_001,DjGI014680_001,-3.59564852246703e-4,0.9362165730845362,0.9981652892940668
DjGI008464_001,DjGI015042_001,NA,NA,NA
DjGI008464_001,DjGI015044_001,NA,NA,NA
DjGI008464_001,DjGI015286_001,-5.297817690994746e-4,0.9061389068219474,0.9981652892940668
DjGI008464_001,DjGI015462_001,-3.764768498096554e-4,0.933223400032816,0.9981652892940668
DjGI008464_001,DjGI015514_001,NA,NA,NA
DjGI008464_001,DjGI015658_001,NA,NA,NA
DjGI008464_001,DjGI015811_001,-2.4557717583394823e-4,0.9564121173424704,0.9981652892940668
DjGI008464_001,DjGI015920_001,NA,NA,NA
DjGI008464_001,DjGI015988_001,NA,NA,NA
DjGI008464_001,DjGI016293_001,NA,NA,NA
DjGI008464_001,DjGI016313_001,NA,NA,NA
DjGI008464_001,DjGI016331_001,-2.5064773913315925e-4,0.9555130587321096,0.9981652892940668
DjGI008464_001,DjGI016389_001,NA,NA,NA
DjGI008464_001,DjGI016394_001,-7.136342296207377e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI016430_001,NA,NA,NA
DjGI008464_001,DjGI016474_001,NA,NA,NA
DjGI008464_001,DjGI016585_001,NA,NA,NA
DjGI008464_001,DjGI016754_001,NA,NA,NA
DjGI008464_001,DjGI016865_001,NA,NA,NA
DjGI008464_001,DjGI016879_001,-1.4686950907441556e-4,0.973923562169546,0.9981652892940668
DjGI008464_001,DjGI016971_001,-5.3042307975380344e-5,0.9905809678569149,0.9981652892940668
DjGI008464_001,DjGI017125_001,-2.2375727895592384e-4,0.960281608913332,0.9981652892940668
DjGI008464_001,DjGI017171_001,-4.993800884052708e-4,0.9115023368798744,0.9981652892940668
DjGI008464_001,DjGI017306_001,NA,NA,NA
DjGI008464_001,DjGI017409_001,-1.9362999204961375e-4,0.9656258336186632,0.9981652892940668
DjGI008464_001,DjGI017578_001,-2.438224879985607e-4,0.9567232529890072,0.9981652892940668
DjGI008464_001,DjGI017819_001,-8.116020607084637e-5,0.9855883575622568,0.9981652892940668
DjGI008464_001,DjGI017862_001,-6.199562260361095e-4,0.8902565206311588,0.9981652892940668
DjGI008464_001,DjGI018032_001,-1.6419014742670432e-4,0.970849607936524,0.9981652892940668
DjGI008464_001,DjGI018349_001,NA,NA,NA
DjGI008464_001,DjGI018628_001,NA,NA,NA
DjGI008464_001,DjGI018643_001,NA,NA,NA
DjGI008464_001,DjGI018969_001,-4.969712540646124e-4,0.9119274764017262,0.9981652892940668
DjGI008464_001,DjGI019008_001,-1.881634732567859e-4,0.9665957020158482,0.9981652892940668
DjGI008464_001,DjGI019080_001,-8.073872467458337e-5,0.9856631920657256,0.9981652892940668
DjGI008464_001,DjGI019180_001,-1.7481279529081925e-4,0.9689645807821676,0.9981652892940668
DjGI008464_001,DjGI019360_001,-5.187253054198219e-4,0.9080889934435888,0.9981652892940668
DjGI008464_001,DjGI019399_001,NA,NA,NA
DjGI008464_001,DjGI019465_001,-3.3486416188624956e-4,0.9405898379971518,0.9981652892940668
DjGI008464_001,DjGI019485_001,-3.1910183367477886e-4,0.9433815080916432,0.9981652892940668
DjGI008464_001,DjGI000001_018,NA,NA,NA
DjGI008464_001,DjGI000016_004,-3.195708305684176e-4,0.9432984337184108,0.9981652892940668
DjGI008464_001,DjGI000016_016,-8.212479010525903e-5,0.9854170950430782,0.9981652892940668
DjGI008464_001,DjGI000022_020,-2.6986216016919935e-4,0.9521066841987956,0.9981652892940668
DjGI008464_001,DjGI000025_012,-2.540547178707973e-4,0.9549090010460792,0.9981652892940668
DjGI008464_001,DjGI000030_011,NA,NA,NA
DjGI008464_001,DjGI000045_001,-2.511475415694004e-4,0.9554244421004284,0.9981652892940668
DjGI008464_001,DjGI000046_001,NA,NA,NA
DjGI008464_001,DjGI000046_005,NA,NA,NA
DjGI008464_001,DjGI000052_021,-1.3485545641787774e-4,0.9760559683516034,0.9981652892940668
DjGI008464_001,DjGI000053_006,NA,NA,NA
DjGI008464_001,DjGI000060_002,NA,NA,NA
DjGI008464_001,DjGI000063_007,NA,NA,NA
DjGI008464_001,DjGI000084_004,-7.136342296207376e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI000100_008,NA,NA,NA
DjGI008464_001,DjGI000100_011,-2.184305461722595e-4,0.9612263853663277,0.9981652892940668
DjGI008464_001,DjGI000102_011,-1.3456763202153527e-4,0.9761070572296404,0.9981652892940668
DjGI008464_001,DjGI000105_003,NA,NA,NA
DjGI008464_001,DjGI000118_001,NA,NA,NA
DjGI008464_001,DjGI000124_044,-5.837854230837439e-4,0.8966223445614161,0.9981652892940668
DjGI008464_001,DjGI000143_005,NA,NA,NA
DjGI008464_001,DjGI000143_007,NA,NA,NA
DjGI008464_001,DjGI000148_009,-7.136342296207373e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI000150_001,NA,NA,NA
DjGI008464_001,DjGI000158_008,-2.0864515986780972e-4,0.9629621122436296,0.9981652892940668
DjGI008464_001,DjGI000168_005,-2.1628169619759897e-4,0.9616075318292692,0.9981652892940668
DjGI008464_001,DjGI000186_013,-5.220177647468435e-4,0.9075082266264964,0.9981652892940668
DjGI008464_001,DjGI000191_004,NA,NA,NA
DjGI008464_001,DjGI000196_005,NA,NA,NA
DjGI008464_001,DjGI000203_006,-1.408391591939445e-4,0.9749938826775796,0.9981652892940668
DjGI008464_001,DjGI000210_005,NA,NA,NA
DjGI008464_001,DjGI000210_006,NA,NA,NA
DjGI008464_001,DjGI000226_003,NA,NA,NA
DjGI008464_001,DjGI000260_005,-3.8968394061939794e-5,0.993080080899832,0.9981652892940668
DjGI008464_001,DjGI000260_006,NA,NA,NA
DjGI008464_001,DjGI000268_001,-3.1712359576484923e-4,0.9437319241608656,0.9981652892940668
DjGI008464_001,DjGI000272_008,-3.8983021846803183e-4,0.9308607163160068,0.9981652892940668
DjGI008464_001,DjGI000295_004,NA,NA,NA
DjGI008464_001,DjGI000348_002,-2.2326136600492053e-4,0.9603695642255072,0.9981652892940668
DjGI008464_001,DjGI000367_003,-2.6970375362221323e-4,0.9521347633665472,0.9981652892940668
DjGI008464_001,DjGI000401_001,-2.364307848723752e-4,0.9580339980304192,0.9981652892940668
DjGI008464_001,DjGI000414_003,NA,NA,NA
DjGI008464_001,DjGI000419_003,-1.3540612849445406e-4,0.9759582242406863,0.9981652892940668
DjGI008464_001,DjGI000508_001,NA,NA,NA
DjGI008464_001,DjGI000520_001,-1.2518234911023076e-4,0.9777729989974951,0.9981652892940668
DjGI008464_001,DjGI000545_005,-2.0906517030325067e-4,0.9628876073405482,0.9981652892940668
DjGI008464_001,DjGI000563_001,NA,NA,NA
DjGI008464_001,DjGI000587_005,-2.9398791934050867e-4,0.9478308631580556,0.9981652892940668
DjGI008464_001,DjGI000597_002,-9.026892996293418e-5,0.9839711253137138,0.9981652892940668
DjGI008464_001,DjGI000604_002,-7.136342296207368e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI000776_001,NA,NA,NA
DjGI008464_001,DjGI000785_004,-2.8693855442018265e-4,0.9490800759822496,0.9981652892940668
DjGI008464_001,DjGI000790_004,-3.2429981462966885e-4,0.9424608137712028,0.9981652892940668
DjGI008464_001,DjGI000847_001,NA,NA,NA
DjGI008464_001,DjGI000850_001,NA,NA,NA
DjGI008464_001,DjGI000850_002,NA,NA,NA
DjGI008464_001,DjGI000854_003,NA,NA,NA
DjGI008464_001,DjGI000947_003,NA,NA,NA
DjGI008464_001,DjGI000983_001,NA,NA,NA
DjGI008464_001,DjGI000988_003,-4.538809542317197e-4,0.9195367054167226,0.9981652892940668
DjGI008464_001,DjGI001058_003,-1.5445226570316148e-4,0.9725777734832636,0.9981652892940668
DjGI008464_001,DjGI001185_003,-1.42731168033193e-4,0.9746580670645776,0.9981652892940668
DjGI008464_001,DjGI001189_003,-1.2715397134512973e-4,0.9774230164085728,0.9981652892940668
DjGI008464_001,DjGI001261_002,NA,NA,NA
DjGI008464_001,DjGI001319_001,NA,NA,NA
DjGI008464_001,DjGI001348_002,-1.7920863183710286e-4,0.9681845738592684,0.9981652892940668
DjGI008464_001,DjGI001551_001,-9.93831614705214e-5,0.9823529811271112,0.9981652892940668
DjGI008464_001,DjGI001716_001,NA,NA,NA
DjGI008464_001,DjGI001727_001,-7.136059860727796e-5,0.987328320486102,0.9981652892940668
DjGI008464_001,DjGI001794_001,NA,NA,NA
DjGI008464_001,DjGI001973_002,-1.957965448271767e-4,0.9652414583569624,0.9981652892940668
DjGI008464_001,DjGI002056_002,-4.529116743785421e-4,0.9197079559985716,0.9981652892940668
DjGI008464_001,DjGI002077_001,NA,NA,NA
DjGI008464_001,DjGI002371_001,-1.2270195330524e-4,0.978213300032828,0.9981652892940668
DjGI008464_001,DjGI002478_001,-1.6042416255904814e-4,0.9715179351732192,0.9981652892940668
DjGI008464_001,DjGI002525_001,-3.5407416206926015e-4,0.9371885398493858,0.9981652892940668
DjGI008464_001,DjGI002554_002,-3.632388640252705e-4,0.9355662493024792,0.9981652892940668
DjGI008464_001,DjGI002568_001,NA,NA,NA
DjGI008464_001,DjGI002608_002,0.01160080481370321,0.00982289314671419,0.2083225934204836
DjGI008464_001,DjGI002638_002,-1.9999146383336316e-4,0.9644972470012314,0.9981652892940668
DjGI008464_001,DjGI002639_002,-2.6679364529830484e-4,0.952650620132079,0.9981652892940668
DjGI008464_001,DjGI002695_001,NA,NA,NA
DjGI008464_001,DjGI002766_001,-1.2315172839099062e-4,0.9781334588771116,0.9981652892940668
DjGI008464_001,DjGI002788_001,NA,NA,NA
DjGI008464_001,DjGI002797_001,-1.322770068033634e-4,0.9765136470620084,0.9981652892940668
DjGI008464_001,DjGI002814_001,NA,NA,NA
DjGI008464_001,DjGI002820_002,NA,NA,NA
DjGI008464_001,DjGI002826_001,-1.13839304111425e-4,0.9797865835345316,0.9981652892940668
DjGI008464_001,DjGI002864_002,-3.530850092677164e-4,0.9373636505332864,0.9981652892940668
DjGI008464_001,DjGI002896_001,-3.576458511116323e-4,0.93655626560895755,0.9981652892940668
DjGI008464_001,DjGI002905_001,NA,NA,NA
DjGI008464_001,DjGI002909_001,-1.0326087916227118e-4,0.9816645512568528,0.9981652892940668
DjGI008464_001,DjGI002970_002,1.977209834258648e-5,0.996488882903212,0.998230647101849
DjGI008464_001,DjGI003053_001,-0.00011501442449626637,0.9795779733635964,0.9981652892940668
DjGI008464_001,DjGI003107_002,NA,NA,NA
DjGI008464_001,DjGI003118_001,-9.574485204677645e-5,0.982998919655388,0.9981652892940668
DjGI008464_001,DjGI003128_002,2.716993990512501e-5,0.9951751925680186,0.9981652892940668
DjGI008464_001,DjGI003149_001,-9.026892996293418e-5,0.9839711253137138,0.9981652892940668
DjGI008464_001,DjGI003170_002,NA,NA,NA
DjGI008464_001,DjGI003220_002,NA,NA,NA
DjGI008464_001,DjGI003266_002,NA,NA,NA
DjGI008464_001,DjGI003339_002,NA,NA,NA
DjGI008464_001,DjGI003375_002,NA,NA,NA
DjGI008464_001,DjGI003440_001,-5.10287780480674e-4,0.9095775374407062,0.9981652892940668
DjGI008464_001,DjGI003447_002,NA,NA,NA
DjGI008464_001,DjGI003467_002,-1.4375942317061246e-4,0.974475562329522,0.9981652892940668
DjGI008464_001,DjGI003486_001,-1.289846471129411e-4,0.9770980571113947,0.9981652892940668
DjGI008464_001,DjGI003511_001,-1.5858419649581923e-4,0.9718444704560628,0.9981652892940668
DjGI008464_001,DjGI003579_001,-9.574485204677647e-5,0.982998919655388,0.9981652892940668
DjGI008464_001,DjGI003594_001,NA,NA,NA
DjGI008464_001,DjGI003596_001,NA,NA,NA
DjGI008464_001,DjGI003645_001,NA,NA,NA
DjGI008464_001,DjGI003719_002,NA,NA,NA
DjGI008464_001,DjGI003734_001,-9.026892996293416e-5,0.9839711253137138,0.9981652892940668
DjGI008464_001,DjGI003774_001,NA,NA,NA
DjGI008464_001,DjGI003862_001,-2.1082557511098213e-4,0.9625753358001096,0.9981652892940668
DjGI008464_001,DjGI003929_001,-1.4273116803319313e-4,0.9746580670645776,0.9981652892940668
DjGI008464_001,DjGI003934_002,NA,NA,NA
DjGI008464_001,DjGI003948_001,-1.503011895809754e-4,0.973314497616451,0.9981652892940668
DjGI008464_001,DjGI005435_001,NA,NA,NA
DjGI008464_001,DjGI005882_001,-2.1181770181576977e-4,0.96239934872837,0.9981652892940668
DjGI008464_001,DjGI006166_001,NA,NA,NA
DjGI008464_001,DjGI006224_001,-3.6858831225345816e-4,0.934619439442102,0.9981652892940668
DjGI008464_001,DjGI006655_001,-2.7841091189481084e-4,0.9505914203100276,0.9981652892940668
DjGI008464_001,DjGI006859_001,-2.304467238085188e-4,0.9590952140729396,0.9981652892940668
DjGI008464_001,DjGI006920_001,NA,NA,NA
DjGI008464_001,DjGI006994_001,-2.911582172632717e-4,0.9483322973688738,0.9981652892940668
DjGI008464_001,DjGI007323_001,-9.095881275358068e-5,0.9838486408659264,0.9981652892940668
DjGI008464_001,DjGI007337_001,NA,NA,NA
DjGI008464_001,DjGI007520_001,-1.276995981033926e-4,0.9773261629881022,0.9981652892940668
DjGI008464_001,DjGI008714_001,NA,NA,NA
DjGI008464_001,DjGI008815_001,NA,NA,NA
DjGI008464_001,DjGI008819_001,-1.479763111550289e-4,0.9737271220660004,0.9981652892940668
DjGI008464_001,DjGI008903_001,-1.2267867204111032e-4,0.9782174327777688,0.9981652892940668
DjGI008464_001,DjGI009034_001,-3.018083126750192e-4,0.9464451671149938,0.9981652892940668
DjGI008464_001,DjGI009094_001,NA,NA,NA
DjGI008464_001,DjGI009289_001,-2.3885253638364988e-4,0.957604544576008,0.9981652892940668
DjGI008464_001,DjGI009296_001,-7.136342296207368e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI009400_001,-7.136342296207365e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI009409_001,NA,NA,NA
DjGI008464_001,DjGI009493_001,-1.3263378415712788e-4,0.9764503180772132,0.9981652892940668
DjGI008464_001,DjGI009501_001,-1.1154823196073373e-4,0.9801933040838712,0.9981652892940668
DjGI008464_001,DjGI009612_001,NA,NA,NA
DjGI008464_001,DjGI009620_001,NA,NA,NA
DjGI008464_001,DjGI010138_001,-1.0522087357336096e-4,0.9813165891859448,0.9981652892940668
DjGI008464_001,DjGI010519_001,-1.7834647972575922e-4,0.9683375536537708,0.9981652892940668
DjGI008464_001,DjGI010668_001,-1.065554550935144e-4,0.981079660056012,0.9981652892940668
DjGI008464_001,DjGI010725_001,NA,NA,NA
DjGI008464_001,DjGI010887_001,NA,NA,NA
DjGI008464_001,DjGI010912_001,NA,NA,NA
DjGI008464_001,DjGI011075_001,-7.136342296207366e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI011202_001,-4.0185641779353194e-4,0.9287333765863084,0.9981652892940668
DjGI008464_001,DjGI011238_001,NA,NA,NA
DjGI008464_001,DjGI011307_001,NA,NA,NA
DjGI008464_001,DjGI011332_001,-7.136128114584571e-5,0.9873281992962162,0.9981652892940668
DjGI008464_001,DjGI011343_001,-3.003946012057536e-4,0.9466956508760064,0.9981652892940668
DjGI008464_001,DjGI011368_001,-1.16298876941934e-4,0.9793499559027198,0.9981652892940668
DjGI008464_001,DjGI011512_001,NA,NA,NA
DjGI008464_001,DjGI011682_001,NA,NA,NA
DjGI008464_001,DjGI011777_001,NA,NA,NA
DjGI008464_001,DjGI011787_001,NA,NA,NA
DjGI008464_001,DjGI011796_001,-9.99938096794383e-5,0.9822445689289836,0.9981652892940668
DjGI008464_001,DjGI011812_001,2.398031859508995e-4,0.9574359675725996,0.9981652892940668
DjGI008464_001,DjGI011940_001,NA,NA,NA
DjGI008464_001,DjGI011971_001,-1.161435445190826e-4,0.9793775306020064,0.9981652892940668
DjGI008464_001,DjGI011985_001,-1.5164105279324202e-4,0.9730766990336102,0.9981652892940668
DjGI008464_001,DjGI012097_001,NA,NA,NA
DjGI008464_001,DjGI012168_001,-1.300936369104618e-4,0.9769012045754984,0.9981652892940668
DjGI008464_001,DjGI012179_001,NA,NA,NA
DjGI008464_001,DjGI012380_001,NA,NA,NA
DjGI008464_001,DjGI012457_001,NA,NA,NA
DjGI008464_001,DjGI012546_001,NA,NA,NA
DjGI008464_001,DjGI012609_001,-7.13634229620738e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI012685_001,-1.1853785088077688e-4,0.9789524947440964,0.9981652892940668
DjGI008464_001,DjGI012717_001,NA,NA,NA
DjGI008464_001,DjGI012843_001,-1.4731232625028382e-4,0.9738449688381512,0.9981652892940668
DjGI008464_001,DjGI012954_001,NA,NA,NA
DjGI008464_001,DjGI012990_001,-2.804776609026635e-4,0.9502251162229556,0.9981652892940668
DjGI008464_001,DjGI013132_001,NA,NA,NA
DjGI008464_001,DjGI013177_001,NA,NA,NA
DjGI008464_001,DjGI013242_001,NA,NA,NA
DjGI008464_001,DjGI013262_001,NA,NA,NA
DjGI008464_001,DjGI013439_001,NA,NA,NA
DjGI008464_001,DjGI013570_001,-1.4346453820393462e-4,0.9745279012487882,0.9981652892940668
DjGI008464_001,DjGI013705_001,NA,NA,NA
DjGI008464_001,DjGI013891_001,NA,NA,NA
DjGI008464_001,DjGI013922_001,-2.1611990993353333e-4,0.961636228587344,0.9981652892940668
DjGI008464_001,DjGI014006_001,NA,NA,NA
DjGI008464_001,DjGI014228_001,-7.13634229620737e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI014234_001,-2.300032249929799e-4,0.9591738672579424,0.9981652892940668
DjGI008464_001,DjGI014258_001,NA,NA,NA
DjGI008464_001,DjGI014313_001,NA,NA,NA
DjGI008464_001,DjGI014436_001,NA,NA,NA
DjGI008464_001,DjGI014521_001,-7.136342296207377e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI014568_001,NA,NA,NA
DjGI008464_001,DjGI014572_001,NA,NA,NA
DjGI008464_001,DjGI014741_001,NA,NA,NA
DjGI008464_001,DjGI014750_001,NA,NA,NA
DjGI008464_001,DjGI014859_001,NA,NA,NA
DjGI008464_001,DjGI014941_001,NA,NA,NA
DjGI008464_001,DjGI015034_001,NA,NA,NA
DjGI008464_001,DjGI015057_001,NA,NA,NA
DjGI008464_001,DjGI015064_001,NA,NA,NA
DjGI008464_001,DjGI015155_001,NA,NA,NA
DjGI008464_001,DjGI015332_001,NA,NA,NA
DjGI008464_001,DjGI015365_001,-7.136342296207366e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI015440_001,NA,NA,NA
DjGI008464_001,DjGI015719_001,-1.6837623871482287e-4,0.9701067509206812,0.9981652892940668
DjGI008464_001,DjGI015788_001,NA,NA,NA
DjGI008464_001,DjGI015963_001,-1.255204915516165e-4,0.977712975039566,0.9981652892940668
DjGI008464_001,DjGI015980_001,NA,NA,NA
DjGI008464_001,DjGI016169_001,-1.748219765539719e-4,0.9689629516074024,0.9981652892940668
DjGI008464_001,DjGI016239_001,-1.712420862320614e-4,0.9695981971536918,0.9981652892940668
DjGI008464_001,DjGI016336_001,-1.2417461302240157e-4,0.9779518838492158,0.9981652892940668
DjGI008464_001,DjGI016371_001,NA,NA,NA
DjGI008464_001,DjGI016572_001,NA,NA,NA
DjGI008464_001,DjGI016624_001,NA,NA,NA
DjGI008464_001,DjGI016646_001,NA,NA,NA
DjGI008464_001,DjGI016760_001,NA,NA,NA
DjGI008464_001,DjGI016864_001,NA,NA,NA
DjGI008464_001,DjGI017066_001,-1.1009948355582192e-4,0.9804504945220558,0.9981652892940668
DjGI008464_001,DjGI017092_001,NA,NA,NA
DjGI008464_001,DjGI017098_001,-2.376784361809266e-4,0.9578127483007872,0.9981652892940668
DjGI008464_001,DjGI017175_001,-8.654127303292838e-5,0.9846329543453348,0.9981652892940668
DjGI008464_001,DjGI017204_001,NA,NA,NA
DjGI008464_001,DjGI017260_001,NA,NA,NA
DjGI008464_001,DjGI017274_001,NA,NA,NA
DjGI008464_001,DjGI017365_001,-1.0050964807611816e-4,0.9821529891655708,0.9981652892940668
DjGI008464_001,DjGI017504_001,0.00421618047006151,0.3480532993952934,0.9981652892940668
DjGI008464_001,DjGI017520_001,NA,NA,NA
DjGI008464_001,DjGI017529_001,NA,NA,NA
DjGI008464_001,DjGI017557_001,NA,NA,NA
DjGI008464_001,DjGI017606_001,NA,NA,NA
DjGI008464_001,DjGI017661_001,-9.40615198568189e-5,0.9832977790445264,0.9981652892940668
DjGI008464_001,DjGI017720_001,NA,NA,NA
DjGI008464_001,DjGI017828_001,-1.0092413931035512e-4,0.9820794023183432,0.9981652892940668
DjGI008464_001,DjGI017884_001,0.12219059710659128,4.541235481555071e-164,9.523979968261331e-162
DjGI008464_001,DjGI017936_001,-7.13634229620737e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI018126_001,-9.276363046680568e-5,0.983528208385885,0.9981652892940668
DjGI008464_001,DjGI018193_001,-1.0092413931035504e-4,0.9820794023183432,0.9981652892940668
DjGI008464_001,DjGI018242_001,-7.136342296207369e-5,0.9873278190005446,0.9981652892940668
DjGI008464_001,DjGI018308_001,-2.396664105038541e-4,0.9574602216032276,0.9981652892940668
DjGI008464_001,DjGI018361_001,NA,NA,NA
DjGI008464_001,DjGI018423_001,NA,NA,NA
DjGI008464_001,DjGI018483_001,-4.389735286190148e-4,0.9221709298539986,0.9981652892940668
DjGI008464_001,DjGI018639_001,-1.7625680197894082e-4,0.9687083497425424,0.9981652892940668
DjGI008464_001,DjGI018647_001,NA,NA,NA
DjGI008464_001,DjGI018658_001,-2.4574454831198343e-4,0.956382439735058,0.9981652892940668
DjGI008464_001,DjGI018662_001,NA,NA,NA
DjGI008464_001,DjGI018765_001,-1.6791292046951413e-4,0.9701889693654,0.9981652892940668
DjGI008464_001,DjGI018790_001,-1.5148668030588806e-4,0.9731040969019024,0.9981652892940668
DjGI008464_001,DjGI018794_001,NA,NA,NA
DjGI008464_001,DjGI018833_001,NA,NA,NA
DjGI008464_001,DjGI018923_001,-8.212479010525907e-5,0.9854170950430782,0.9981652892940668
DjGI008464_001,DjGI018952_001,NA,NA,NA
DjGI008464_001,DjGI019193_001,-3.428814974574105e-4,0.939170163437844,0.9981652892940668
DjGI008464_001,DjGI019216_001,-2.746869958777627e-4,0.9512514617617642,0.9981652892940668
DjGI008464_001,DjGI019268_001,-3.468025130601107e-4,0.9384759173280924,0.9981652892940668
DjGI008464_001,DjGI019374_001,NA,NA,NA
DjGI008464_001,DjGI019407_001,NA,NA,NA
DjGI008464_001,DjGI019472_001,-3.334239965354973e-4,0.9408448762840996,0.9981652892940668
DjGI008464_001,DjGI019524_001,-8.755933585722275e-5,0.9844522007163556,0.9981652892940668
DjGI008464_001,DjGI000001_003,NA,NA,NA
DjGI008464_001,DjGI000001_004,NA,NA,NA
DjGI008464_001,DjGI000001_005,NA,NA,NA
DjGI008464_001,DjGI000001_012,NA,NA,NA
DjGI008464_001,DjGI000001_013,NA,NA,NA
DjGI008464_001,DjGI000001_015,NA,NA,NA
DjGI008464_001,DjGI000001_019,NA,NA,NA
DjGI008464_001,DjGI000001_020,NA,NA,NA
DjGI008464_001,DjGI000001_021,NA,NA,NA
DjGI008464_001,DjGI000002_004,NA,NA,NA
DjGI008464_001,DjGI000002_005,NA,NA,NA
DjGI008464_001,DjGI000002_009,NA,NA,NA
DjGI008464_001,DjGI000002_012,NA,NA,NA
DjGI008464_001,DjGI000002_013,NA,NA,NA
DjGI008464_001,DjGI000002_017,NA,NA,NA
DjGI008464_001,DjGI000002_019,NA,NA,NA
DjGI008464_001,DjGI000002_022,NA,NA,NA
DjGI008464_001,DjGI000003_001,NA,NA,NA
DjGI008464_001,DjGI000003_004,NA,NA,NA
DjGI008464_001,DjGI000003_023,NA,NA,NA
DjGI008464_001,DjGI000003_025,NA,NA,NA
DjGI008464_001,DjGI000003_030,NA,NA,NA
DjGI008464_001,DjGI000004_001,NA,NA,NA
DjGI008464_001,DjGI000004_004,NA,NA,NA
DjGI008464_001,DjGI000004_006,NA,NA,NA
DjGI008464_001,DjGI000004_010,NA,NA,NA
DjGI008464_001,DjGI000004_011,NA,NA,NA
DjGI008464_001,DjGI000004_013,NA,NA,NA
DjGI008464_001,DjGI000004_014,NA,NA,NA
DjGI008464_001,DjGI000004_015,NA,NA,NA
DjGI008464_001,DjGI000004_017,NA,NA,NA
DjGI008464_001,DjGI000005_002,NA,NA,NA
DjGI008464_001,DjGI000005_003,NA,NA,NA
DjGI008464_001,DjGI000005_005,NA,NA,NA
DjGI008464_001,DjGI000007_002,NA,NA,NA
DjGI008464_001,DjGI000007_003,NA,NA,NA
DjGI008464_001,DjGI000007_007,NA,NA,NA
DjGI008464_001,DjGI000007_010,NA,NA,NA
DjGI008464_001,DjGI000007_011,NA,NA,NA
DjGI008464_001,DjGI000011_005,NA,NA,NA
DjGI008464_001,DjGI000011_006,NA,NA,NA
DjGI008464_001,DjGI000011_008,NA,NA,NA
DjGI008464_001,DjGI000011_010,NA,NA,NA
DjGI008464_001,DjGI000012_001,NA,NA,NA
DjGI008464_001,DjGI000012_003,NA,NA,NA
DjGI008464_001,DjGI000012_004,NA,NA,NA
DjGI008464_001,DjGI000012_005,NA,NA,NA
DjGI008464_001,DjGI000013_002,NA,NA,NA
DjGI008464_001,DjGI000013_003,NA,NA,NA
